59, /bin/bash, bash-4.1.2-40.el6.x86_64
4, /bin/csh, tcsh-6.17-35.el6_8.1.x86_64
1, /bin/ksh, ksh-20120801-33.el6.x86_64
2, /bin/sh, bash-4.1.2-40.el6.x86_64
1, /bin/sync, coreutils-8.4-43.el6.x86_64
4, /bin/tcsh, tcsh-6.17-35.el6_8.1.x86_64
1, /sbin/halt, upstart-0.6.5-16.el6.x86_64
24, /sbin/nologin, util-linux-ng-2.17.2-12.24.el6.x86_64
1, /sbin/shutdown, upstart-0.6.5-16.el6.x86_64
